InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538307,21042,RED RETROSPOT APRON ,3,2010-12-10 13:27:00,5.95,14667.0,United Kingdom
538307,22732,3D VINTAGE CHRISTMAS STICKERS ,1,2010-12-10 13:27:00,1.25,14667.0,United Kingdom
538307,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2010-12-10 13:27:00,2.95,14667.0,United Kingdom
538307,22738,RIBBON REEL SNOWY VILLAGE,5,2010-12-10 13:27:00,1.65,14667.0,United Kingdom
538307,22625,RED KITCHEN SCALES,1,2010-12-10 13:27:00,8.5,14667.0,United Kingdom
538307,22624,IVORY KITCHEN SCALES,1,2010-12-10 13:27:00,8.5,14667.0,United Kingdom
538307,48184,DOORMAT ENGLISH ROSE ,1,2010-12-10 13:27:00,7.95,14667.0,United Kingdom
538307,20685,DOORMAT RED RETROSPOT,1,2010-12-10 13:27:00,7.95,14667.0,United Kingdom
538307,22748,POPPY'S PLAYHOUSE KITCHEN,2,2010-12-10 13:27:00,2.1,14667.0,United Kingdom
538307,21205,MULTICOLOUR 3D BALLS GARLAND,1,2010-12-10 13:27:00,2.55,14667.0,United Kingdom
538308,22499,WOODEN UNION JACK BUNTING,6,2010-12-10 13:29:00,5.95,14107.0,United Kingdom
538308,22553,PLASTERS IN TIN SKULLS,24,2010-12-10 13:29:00,1.65,14107.0,United Kingdom
538308,21479,WHITE SKULL HOT WATER BOTTLE ,8,2010-12-10 13:29:00,3.75,14107.0,United Kingdom
538308,21967,PACK OF 12 SKULL TISSUES,24,2010-12-10 13:29:00,0.29,14107.0,United Kingdom
538308,21787,RAIN PONCHO RETROSPOT,24,2010-12-10 13:29:00,0.85,14107.0,United Kingdom
538308,21786,POLKADOT RAIN HAT ,24,2010-12-10 13:29:00,0.42,14107.0,United Kingdom
538308,21533,RETROSPOT LARGE MILK JUG,6,2010-12-10 13:29:00,4.95,14107.0,United Kingdom
538308,20727,LUNCH BAG  BLACK SKULL.,10,2010-12-10 13:29:00,1.65,14107.0,United Kingdom
538308,22310,IVORY KNITTED MUG COSY ,18,2010-12-10 13:29:00,1.65,14107.0,United Kingdom
538308,21213,PACK OF 72 SKULL CAKE CASES,24,2010-12-10 13:29:00,0.55,14107.0,United Kingdom
538308,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-12-10 13:29:00,0.55,14107.0,United Kingdom
538308,22348,TEA BAG PLATE RED RETROSPOT,24,2010-12-10 13:29:00,0.85,14107.0,United Kingdom
538308,22667,RECIPE BOX RETROSPOT ,6,2010-12-10 13:29:00,2.95,14107.0,United Kingdom
538308,22362,GLASS JAR PEACOCK BATH SALTS,6,2010-12-10 13:29:00,2.95,14107.0,United Kingdom
538308,84832,ZINC WILLIE WINKIE  CANDLE STICK,36,2010-12-10 13:29:00,0.85,14107.0,United Kingdom
538308,21527,RED RETROSPOT TRADITIONAL TEAPOT ,4,2010-12-10 13:29:00,7.95,14107.0,United Kingdom
538309,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1,2010-12-10 13:32:00,7.95,15881.0,United Kingdom
538309,21034,REX CASH+CARRY JUMBO SHOPPER,6,2010-12-10 13:32:00,0.95,15881.0,United Kingdom
538309,22834,HAND WARMER BABUSHKA DESIGN,48,2010-12-10 13:32:00,2.1,15881.0,United Kingdom
538310,22197,SMALL POPCORN HOLDER,12,2010-12-10 13:44:00,0.85,15529.0,United Kingdom
538310,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2010-12-10 13:44:00,1.95,15529.0,United Kingdom
538312,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,1,2010-12-10 13:48:00,2.1,16727.0,United Kingdom
538312,22667,RECIPE BOX RETROSPOT ,1,2010-12-10 13:48:00,2.95,16727.0,United Kingdom
538312,22568,FELTCRAFT CUSHION OWL,4,2010-12-10 13:48:00,3.75,16727.0,United Kingdom
538312,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2010-12-10 13:48:00,2.95,16727.0,United Kingdom
538312,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,2010-12-10 13:48:00,0.55,16727.0,United Kingdom
538312,20974,12 PENCILS SMALL TUBE SKULL,3,2010-12-10 13:48:00,0.65,16727.0,United Kingdom
538312,21189,WHITE HONEYCOMB PAPER GARLAND ,3,2010-12-10 13:48:00,1.65,16727.0,United Kingdom
538312,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,2010-12-10 13:48:00,1.65,16727.0,United Kingdom
538312,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,2010-12-10 13:48:00,2.95,16727.0,United Kingdom
538312,21733,RED HANGING HEART T-LIGHT HOLDER,5,2010-12-10 13:48:00,2.95,16727.0,United Kingdom
538312,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2010-12-10 13:48:00,2.1,16727.0,United Kingdom
538312,20975,12 PENCILS SMALL TUBE RED RETROSPOT,3,2010-12-10 13:48:00,0.65,16727.0,United Kingdom
538312,22560,TRADITIONAL MODELLING CLAY,3,2010-12-10 13:48:00,1.25,16727.0,United Kingdom
538312,21890,S/6 WOODEN SKITTLES IN COTTON BAG,3,2010-12-10 13:48:00,2.95,16727.0,United Kingdom
538312,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,1,2010-12-10 13:48:00,2.1,16727.0,United Kingdom
538312,22348,TEA BAG PLATE RED RETROSPOT,3,2010-12-10 13:48:00,0.85,16727.0,United Kingdom
538312,17090D,VANILLA INCENSE 40 CONES IN TIN,1,2010-12-10 13:48:00,1.25,16727.0,United Kingdom
538312,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,4,2010-12-10 13:48:00,0.85,16727.0,United Kingdom
538312,22621,TRADITIONAL KNITTING NANCY,2,2010-12-10 13:48:00,1.45,16727.0,United Kingdom
538312,17091A,LAVENDER INCENSE IN TIN,2,2010-12-10 13:48:00,1.25,16727.0,United Kingdom
538312,17091J,VANILLA INCENSE IN TIN,2,2010-12-10 13:48:00,1.25,16727.0,United Kingdom
538312,21494,ROTATING LEAVES T-LIGHT HOLDER,4,2010-12-10 13:48:00,1.25,16727.0,United Kingdom
538312,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,4,2010-12-10 13:48:00,2.55,16727.0,United Kingdom
538312,22558,CLOTHES PEGS RETROSPOT PACK 24 ,8,2010-12-10 13:48:00,1.49,16727.0,United Kingdom
538312,21980,PACK OF 12 RED RETROSPOT TISSUES ,5,2010-12-10 13:48:00,0.29,16727.0,United Kingdom
538312,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,2,2010-12-10 13:48:00,0.85,16727.0,United Kingdom
538312,22083,PAPER CHAIN KIT RETROSPOT,3,2010-12-10 13:48:00,2.95,16727.0,United Kingdom
538312,22952,60 CAKE CASES VINTAGE CHRISTMAS,5,2010-12-10 13:48:00,0.55,16727.0,United Kingdom
538312,21210,SET OF 72 RETROSPOT PAPER  DOILIES,2,2010-12-10 13:48:00,1.45,16727.0,United Kingdom
538312,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-10 13:48:00,2.95,16727.0,United Kingdom
538312,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,2010-12-10 13:48:00,1.25,16727.0,United Kingdom
538312,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2010-12-10 13:48:00,1.25,16727.0,United Kingdom
538311,20728,LUNCH BAG CARS BLUE,10,2010-12-10 13:48:00,1.65,12785.0,Portugal
538311,22383,LUNCH BAG SUKI  DESIGN ,10,2010-12-10 13:48:00,1.65,12785.0,Portugal
538311,21931,JUMBO STORAGE BAG SUKI,10,2010-12-10 13:48:00,1.95,12785.0,Portugal
538311,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2010-12-10 13:48:00,1.65,12785.0,Portugal
538311,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,2010-12-10 13:48:00,1.95,12785.0,Portugal
538311,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2010-12-10 13:48:00,1.95,12785.0,Portugal
538311,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,20,2010-12-10 13:48:00,2.1,12785.0,Portugal
538311,21114,LAVENDER SCENTED FABRIC HEART,10,2010-12-10 13:48:00,1.25,12785.0,Portugal
538311,20725,LUNCH BAG RED RETROSPOT,10,2010-12-10 13:48:00,1.65,12785.0,Portugal
538311,85099B,JUMBO BAG RED RETROSPOT,10,2010-12-10 13:48:00,1.95,12785.0,Portugal
538311,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,2010-12-10 13:48:00,2.95,12785.0,Portugal
538311,22847,BREAD BIN DINER STYLE IVORY,1,2010-12-10 13:48:00,16.95,12785.0,Portugal
538311,POST,POSTAGE,2,2010-12-10 13:48:00,28.0,12785.0,Portugal
538311,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2010-12-10 13:48:00,1.95,12785.0,Portugal
538312,22603,CHRISTMAS RETROSPOT TREE WOOD,6,2010-12-10 13:48:00,0.85,16727.0,United Kingdom
538312,22077,6 RIBBONS RUSTIC CHARM,10,2010-12-10 13:48:00,1.65,16727.0,United Kingdom
538312,22940,FELTCRAFT CHRISTMAS FAIRY,1,2010-12-10 13:48:00,4.25,16727.0,United Kingdom
538312,22738,RIBBON REEL SNOWY VILLAGE,5,2010-12-10 13:48:00,1.65,16727.0,United Kingdom
538312,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,1,2010-12-10 13:48:00,2.55,16727.0,United Kingdom
538312,22080,RIBBON REEL POLKADOTS ,5,2010-12-10 13:48:00,1.65,16727.0,United Kingdom
538312,22601,CHRISTMAS RETROSPOT ANGEL WOOD,6,2010-12-10 13:48:00,0.85,16727.0,United Kingdom
538312,22573,STAR WOODEN CHRISTMAS DECORATION,6,2010-12-10 13:48:00,0.85,16727.0,United Kingdom
538312,22576,SWALLOW WOODEN CHRISTMAS DECORATION,3,2010-12-10 13:48:00,0.85,16727.0,United Kingdom
538312,22621,TRADITIONAL KNITTING NANCY,1,2010-12-10 13:48:00,1.45,16727.0,United Kingdom
538312,22600,CHRISTMAS RETROSPOT STAR WOOD,6,2010-12-10 13:48:00,0.85,16727.0,United Kingdom
538312,22574,HEART WOODEN CHRISTMAS DECORATION,6,2010-12-10 13:48:00,0.85,16727.0,United Kingdom
538313,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2010-12-10 13:50:00,3.75,15514.0,United Kingdom
538313,22729,ALARM CLOCK BAKELIKE ORANGE,4,2010-12-10 13:50:00,3.75,15514.0,United Kingdom
538313,22730,ALARM CLOCK BAKELIKE IVORY,1,2010-12-10 13:50:00,3.75,15514.0,United Kingdom
538313,22727,ALARM CLOCK BAKELIKE RED ,2,2010-12-10 13:50:00,3.75,15514.0,United Kingdom
538313,22729,ALARM CLOCK BAKELIKE ORANGE,1,2010-12-10 13:50:00,3.75,15514.0,United Kingdom
538313,22725,ALARM CLOCK BAKELIKE CHOCOLATE,3,2010-12-10 13:50:00,3.75,15514.0,United Kingdom
538313,22727,ALARM CLOCK BAKELIKE RED ,1,2010-12-10 13:50:00,3.75,15514.0,United Kingdom
538313,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,6,2010-12-10 13:50:00,4.95,15514.0,United Kingdom
538313,22988,SOLDIERS EGG CUP ,36,2010-12-10 13:50:00,1.25,15514.0,United Kingdom
538313,22752,SET 7 BABUSHKA NESTING BOXES,96,2010-12-10 13:50:00,7.65,15514.0,United Kingdom
538313,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,2010-12-10 13:50:00,1.25,15514.0,United Kingdom
538313,22988,SOLDIERS EGG CUP ,12,2010-12-10 13:50:00,1.25,15514.0,United Kingdom
538313,22973,CHILDREN'S CIRCUS PARADE MUG,18,2010-12-10 13:50:00,1.65,15514.0,United Kingdom
538313,22621,TRADITIONAL KNITTING NANCY,48,2010-12-10 13:50:00,1.25,15514.0,United Kingdom
538313,22726,ALARM CLOCK BAKELIKE GREEN,1,2010-12-10 13:50:00,3.75,15514.0,United Kingdom
538313,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,6,2010-12-10 13:50:00,1.65,15514.0,United Kingdom
538313,21889,WOODEN BOX OF DOMINOES,24,2010-12-10 13:50:00,1.25,15514.0,United Kingdom
538313,22586,FELTCRAFT HAIRBAND PINK AND BLUE,1,2010-12-10 13:50:00,0.85,15514.0,United Kingdom
538313,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-10 13:50:00,2.95,15514.0,United Kingdom
538313,22728,ALARM CLOCK BAKELIKE PINK,3,2010-12-10 13:50:00,3.75,15514.0,United Kingdom
538313,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2010-12-10 13:50:00,1.65,15514.0,United Kingdom
538313,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,1,2010-12-10 13:50:00,0.42,15514.0,United Kingdom
538313,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,1,2010-12-10 13:50:00,2.1,15514.0,United Kingdom
538313,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2010-12-10 13:50:00,1.25,15514.0,United Kingdom
538313,22131,FOOD CONTAINER SET 3 LOVE HEART ,1,2010-12-10 13:50:00,1.95,15514.0,United Kingdom
538313,21644,ASSORTED TUTTI FRUTTI HEART BOX,1,2010-12-10 13:50:00,1.25,15514.0,United Kingdom
538313,22728,ALARM CLOCK BAKELIKE PINK,1,2010-12-10 13:50:00,3.75,15514.0,United Kingdom
538313,22726,ALARM CLOCK BAKELIKE GREEN,2,2010-12-10 13:50:00,3.75,15514.0,United Kingdom
538313,22726,ALARM CLOCK BAKELIKE GREEN,3,2010-12-10 13:50:00,3.75,15514.0,United Kingdom
538313,21056,DOCTOR'S BAG SOFT TOY,1,2010-12-10 13:50:00,8.95,15514.0,United Kingdom
538327,22586,FELTCRAFT HAIRBAND PINK AND BLUE,1,2010-12-10 13:58:00,0.85,15514.0,United Kingdom
538327,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,6,2010-12-10 13:58:00,1.65,15514.0,United Kingdom
538327,22131,FOOD CONTAINER SET 3 LOVE HEART ,1,2010-12-10 13:58:00,1.95,15514.0,United Kingdom
538327,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-10 13:58:00,2.95,15514.0,United Kingdom
538327,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,1,2010-12-10 13:58:00,0.42,15514.0,United Kingdom
538327,21056,DOCTOR'S BAG SOFT TOY,1,2010-12-10 13:58:00,8.95,15514.0,United Kingdom
538327,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2010-12-10 13:58:00,1.65,15514.0,United Kingdom
538327,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,1,2010-12-10 13:58:00,2.1,15514.0,United Kingdom
538327,21644,ASSORTED TUTTI FRUTTI HEART BOX,1,2010-12-10 13:58:00,1.25,15514.0,United Kingdom
538327,21889,WOODEN BOX OF DOMINOES,24,2010-12-10 13:58:00,1.25,15514.0,United Kingdom
538327,22621,TRADITIONAL KNITTING NANCY,48,2010-12-10 13:58:00,1.25,15514.0,United Kingdom
538327,22730,ALARM CLOCK BAKELIKE IVORY,3,2010-12-10 13:58:00,3.75,15514.0,United Kingdom
538327,22726,ALARM CLOCK BAKELIKE GREEN,7,2010-12-10 13:58:00,3.75,15514.0,United Kingdom
538327,22725,ALARM CLOCK BAKELIKE CHOCOLATE,6,2010-12-10 13:58:00,3.75,15514.0,United Kingdom
538327,22988,SOLDIERS EGG CUP ,48,2010-12-10 13:58:00,1.25,15514.0,United Kingdom
538327,22976,CIRCUS PARADE CHILDRENS EGG CUP ,36,2010-12-10 13:58:00,1.25,15514.0,United Kingdom
538327,22973,CHILDREN'S CIRCUS PARADE MUG,18,2010-12-10 13:58:00,1.65,15514.0,United Kingdom
538327,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2010-12-10 13:58:00,1.25,15514.0,United Kingdom
538327,22729,ALARM CLOCK BAKELIKE ORANGE,5,2010-12-10 13:58:00,3.75,15514.0,United Kingdom
538327,22728,ALARM CLOCK BAKELIKE PINK,4,2010-12-10 13:58:00,3.75,15514.0,United Kingdom
538327,22727,ALARM CLOCK BAKELIKE RED ,6,2010-12-10 13:58:00,3.75,15514.0,United Kingdom
538327,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,6,2010-12-10 13:58:00,4.95,15514.0,United Kingdom
538342,22586,FELTCRAFT HAIRBAND PINK AND BLUE,47,2010-12-10 14:04:00,0.85,15514.0,United Kingdom
538343,22311,OFFICE MUG WARMER BLACK+SILVER ,6,2010-12-10 14:29:00,2.95,13448.0,United Kingdom
538343,22312,OFFICE MUG WARMER POLKADOT,6,2010-12-10 14:29:00,2.95,13448.0,United Kingdom
538343,22834,HAND WARMER BABUSHKA DESIGN,24,2010-12-10 14:29:00,2.1,13448.0,United Kingdom
538343,22867,HAND WARMER BIRD DESIGN,12,2010-12-10 14:29:00,2.1,13448.0,United Kingdom
538343,21479,WHITE SKULL HOT WATER BOTTLE ,4,2010-12-10 14:29:00,3.75,13448.0,United Kingdom
538343,21175,GIN + TONIC DIET METAL SIGN,12,2010-12-10 14:29:00,2.1,13448.0,United Kingdom
538343,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2010-12-10 14:29:00,1.69,13448.0,United Kingdom
538343,21166,COOK WITH WINE METAL SIGN ,12,2010-12-10 14:29:00,1.95,13448.0,United Kingdom
538343,21908,CHOCOLATE THIS WAY METAL SIGN,12,2010-12-10 14:29:00,2.1,13448.0,United Kingdom
538343,22670,FRENCH WC SIGN BLUE METAL,12,2010-12-10 14:29:00,1.25,13448.0,United Kingdom
538343,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2010-12-10 14:29:00,1.65,13448.0,United Kingdom
538343,22494,EMERGENCY FIRST AID TIN ,12,2010-12-10 14:29:00,1.25,13448.0,United Kingdom
538343,82583,HOT BATHS METAL SIGN,12,2010-12-10 14:29:00,2.1,13448.0,United Kingdom
538343,22111,SCOTTIE DOG HOT WATER BOTTLE,12,2010-12-10 14:29:00,4.95,13448.0,United Kingdom
538343,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-12-10 14:29:00,3.95,13448.0,United Kingdom
538343,85150,LADIES & GENTLEMEN METAL SIGN,6,2010-12-10 14:29:00,2.55,13448.0,United Kingdom
538345,84789,ENCHANTED BIRD PLANT CAGE,4,2010-12-10 14:45:00,3.75,13787.0,United Kingdom
538345,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2010-12-10 14:45:00,1.25,13787.0,United Kingdom
538345,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2010-12-10 14:45:00,0.65,13787.0,United Kingdom
538345,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2010-12-10 14:45:00,1.25,13787.0,United Kingdom
538345,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,2010-12-10 14:45:00,3.75,13787.0,United Kingdom
538345,22798,ANTIQUE GLASS DRESSING TABLE POT,8,2010-12-10 14:45:00,2.95,13787.0,United Kingdom
538345,22801,ANTIQUE GLASS PEDESTAL BOWL,4,2010-12-10 14:45:00,3.75,13787.0,United Kingdom
538346,22389,PAPERWEIGHT SAVE THE PLANET,6,2010-12-10 14:53:00,2.55,17865.0,United Kingdom
538346,22391,PAPERWEIGHT HOME SWEET HOME,6,2010-12-10 14:53:00,2.55,17865.0,United Kingdom
538346,85016,SET OF 6 VINTAGE NOTELETS KIT,6,2010-12-10 14:53:00,2.55,17865.0,United Kingdom
538346,22781,GUMBALL MAGAZINE RACK,2,2010-12-10 14:53:00,7.65,17865.0,United Kingdom
538346,22914,BLUE COAT RACK PARIS FASHION,3,2010-12-10 14:53:00,4.95,17865.0,United Kingdom
538346,22922,FRIDGE MAGNETS US DINER ASSORTED,12,2010-12-10 14:53:00,0.85,17865.0,United Kingdom
538346,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,12,2010-12-10 14:53:00,0.85,17865.0,United Kingdom
538346,22988,SOLDIERS EGG CUP ,12,2010-12-10 14:53:00,1.25,17865.0,United Kingdom
538346,22393,PAPERWEIGHT VINTAGE COLLAGE,6,2010-12-10 14:53:00,2.55,17865.0,United Kingdom
538346,22974,CHILDRENS DOLLY GIRL MUG,12,2010-12-10 14:53:00,1.65,17865.0,United Kingdom
538346,22977,DOLLY GIRL CHILDRENS EGG CUP,12,2010-12-10 14:53:00,1.25,17865.0,United Kingdom
538346,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2010-12-10 14:53:00,3.39,17865.0,United Kingdom
538346,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2010-12-10 14:53:00,3.75,17865.0,United Kingdom
538346,22112,CHOCOLATE HOT WATER BOTTLE,3,2010-12-10 14:53:00,4.95,17865.0,United Kingdom
538346,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2010-12-10 14:53:00,4.95,17865.0,United Kingdom
538346,22924,FRIDGE MAGNETS LA VIE EN ROSE,12,2010-12-10 14:53:00,0.85,17865.0,United Kingdom
538346,85150,LADIES & GENTLEMEN METAL SIGN,6,2010-12-10 14:53:00,2.55,17865.0,United Kingdom
538346,22915,ASSORTED BOTTLE TOP  MAGNETS ,24,2010-12-10 14:53:00,0.42,17865.0,United Kingdom
538346,82599,FANNY'S REST STOPMETAL SIGN,12,2010-12-10 14:53:00,2.1,17865.0,United Kingdom
538346,21164,HOME SWEET HOME METAL SIGN ,6,2010-12-10 14:53:00,2.95,17865.0,United Kingdom
538346,82600,NO SINGING METAL SIGN,12,2010-12-10 14:53:00,2.1,17865.0,United Kingdom
538346,21166,COOK WITH WINE METAL SIGN ,12,2010-12-10 14:53:00,1.95,17865.0,United Kingdom
538346,21172,PARTY METAL SIGN ,24,2010-12-10 14:53:00,1.45,17865.0,United Kingdom
538346,21171,BATHROOM METAL SIGN ,12,2010-12-10 14:53:00,1.45,17865.0,United Kingdom
538346,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2010-12-10 14:53:00,1.69,17865.0,United Kingdom
538346,21175,GIN + TONIC DIET METAL SIGN,12,2010-12-10 14:53:00,2.1,17865.0,United Kingdom
538346,21181,PLEASE ONE PERSON METAL SIGN,12,2010-12-10 14:53:00,2.1,17865.0,United Kingdom
538346,21165,BEWARE OF THE CAT METAL SIGN ,12,2010-12-10 14:53:00,1.69,17865.0,United Kingdom
538346,21905,MORE BUTTER METAL SIGN ,6,2010-12-10 14:53:00,2.1,17865.0,United Kingdom
538346,21907,I'M ON HOLIDAY METAL SIGN,12,2010-12-10 14:53:00,2.1,17865.0,United Kingdom
538346,21908,CHOCOLATE THIS WAY METAL SIGN,24,2010-12-10 14:53:00,2.1,17865.0,United Kingdom
538346,21911,GARDEN METAL SIGN ,12,2010-12-10 14:53:00,1.65,17865.0,United Kingdom
538346,22115,METAL SIGN EMPIRE TEA,12,2010-12-10 14:53:00,2.95,17865.0,United Kingdom
538346,82552,WASHROOM METAL SIGN,12,2010-12-10 14:53:00,1.45,17865.0,United Kingdom
538346,82567,"AIRLINE LOUNGE,METAL SIGN",6,2010-12-10 14:53:00,2.1,17865.0,United Kingdom
538346,21903,MAN FLU METAL SIGN,12,2010-12-10 14:53:00,2.1,17865.0,United Kingdom
538347,21123,SET/10 IVORY POLKADOT PARTY CANDLES,3,2010-12-10 14:54:00,1.25,17220.0,United Kingdom
538347,84580,MOUSE TOY WITH PINK T-SHIRT,1,2010-12-10 14:54:00,3.75,17220.0,United Kingdom
538347,22175,PINK OWL SOFT TOY,1,2010-12-10 14:54:00,2.95,17220.0,United Kingdom
538347,22689,DOORMAT MERRY CHRISTMAS RED ,1,2010-12-10 14:54:00,7.95,17220.0,United Kingdom
538347,22842,BISCUIT TIN VINTAGE RED,2,2010-12-10 14:54:00,6.75,17220.0,United Kingdom
538347,22843,BISCUIT TIN VINTAGE GREEN,2,2010-12-10 14:54:00,6.75,17220.0,United Kingdom
538347,22841,ROUND CAKE TIN VINTAGE GREEN,2,2010-12-10 14:54:00,7.95,17220.0,United Kingdom
538347,21098,CHRISTMAS TOILET ROLL,2,2010-12-10 14:54:00,1.25,17220.0,United Kingdom
538347,21034,REX CASH+CARRY JUMBO SHOPPER,2,2010-12-10 14:54:00,0.95,17220.0,United Kingdom
538347,22415,WHITE TISSUE REAM,3,2010-12-10 14:54:00,7.95,17220.0,United Kingdom
538347,22960,JAM MAKING SET WITH JARS,3,2010-12-10 14:54:00,4.25,17220.0,United Kingdom
538347,22961,JAM MAKING SET PRINTED,4,2010-12-10 14:54:00,1.45,17220.0,United Kingdom
538347,21813,GARLAND WITH STARS AND BELLS,3,2010-12-10 14:54:00,4.95,17220.0,United Kingdom
538347,22779,WOODEN OWLS LIGHT GARLAND ,1,2010-12-10 14:54:00,4.25,17220.0,United Kingdom
538347,22840,ROUND CAKE TIN VINTAGE RED,2,2010-12-10 14:54:00,7.95,17220.0,United Kingdom
538347,22505,MEMO BOARD COTTAGE DESIGN,3,2010-12-10 14:54:00,4.95,17220.0,United Kingdom
538347,22144,CHRISTMAS CRAFT LITTLE FRIENDS,3,2010-12-10 14:54:00,2.1,17220.0,United Kingdom
538347,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-10 14:54:00,2.95,17220.0,United Kingdom
538347,22751,FELTCRAFT PRINCESS OLIVIA DOLL,3,2010-12-10 14:54:00,3.75,17220.0,United Kingdom
538347,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2010-12-10 14:54:00,3.75,17220.0,United Kingdom
538347,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2010-12-10 14:54:00,3.75,17220.0,United Kingdom
538347,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,2010-12-10 14:54:00,2.95,17220.0,United Kingdom
538347,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-10 14:54:00,2.95,17220.0,United Kingdom
538347,22940,FELTCRAFT CHRISTMAS FAIRY,4,2010-12-10 14:54:00,4.25,17220.0,United Kingdom
538347,22147,FELTCRAFT BUTTERFLY HEARTS,4,2010-12-10 14:54:00,1.45,17220.0,United Kingdom
538347,22746,POPPY'S PLAYHOUSE LIVINGROOM ,2,2010-12-10 14:54:00,2.1,17220.0,United Kingdom
538347,22747,POPPY'S PLAYHOUSE BATHROOM,2,2010-12-10 14:54:00,2.1,17220.0,United Kingdom
538347,22745,POPPY'S PLAYHOUSE BEDROOM ,2,2010-12-10 14:54:00,2.1,17220.0,United Kingdom
538347,22748,POPPY'S PLAYHOUSE KITCHEN,2,2010-12-10 14:54:00,2.1,17220.0,United Kingdom
538347,22968,ROSE COTTAGE KEEPSAKE BOX ,3,2010-12-10 14:54:00,9.95,17220.0,United Kingdom
538347,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2,2010-12-10 14:54:00,2.1,17220.0,United Kingdom
538347,22483,RED GINGHAM TEDDY BEAR ,3,2010-12-10 14:54:00,2.95,17220.0,United Kingdom
538352,20679,EDWARDIAN PARASOL RED,3,2010-12-10 15:21:00,5.95,16565.0,United Kingdom
538352,51008,AFGHAN SLIPPER SOCK PAIR,40,2010-12-10 15:21:00,3.45,16565.0,United Kingdom
538352,15056BL,EDWARDIAN PARASOL BLACK,3,2010-12-10 15:21:00,5.95,16565.0,United Kingdom
538353,21231,SWEETHEART CERAMIC TRINKET BOX,144,2010-12-10 15:31:00,1.06,13798.0,United Kingdom
538353,85099B,JUMBO BAG RED RETROSPOT,100,2010-12-10 15:31:00,1.65,13798.0,United Kingdom
538353,21928,JUMBO BAG SCANDINAVIAN PAISLEY,100,2010-12-10 15:31:00,1.65,13798.0,United Kingdom
